x,y,radius,size,year,make,type
-8.26436237158,-5.6303032415,10,864.0,2012.0,CANON,dslr
-2.23017957183,-10.7715504491,11,864.0,2012.0,CANON,dslr
-6.07380809053,-9.17108800957,11,864.0,2008.0,NIKON,dslr
-3.243982112,-10.5107839887,11,864.0,2008.0,CANON,dslr
-4.22840664781,-10.1548302409,11,864.0,2008.0,NIKON,dslr
-5.17453807824,-9.70691277785,11,864.0,2008.0,NIKON,dslr
-6.91807275621,-8.5522084481,11,864.0,2012.0,CANON,dslr
-10.7245970039,-2.44602107594,11,864.0,2008.0,NIKON,dslr
-8.41157025991,-7.08840502248,11,864.0,2008.0,CANON,dslr
-9.04727775326,-6.25673758882,11,864.0,2008.0,NIKON,dslr
-9.60105169828,-5.36840817068,11,864.0,2008.0,CANON,dslr
-10.0678770324,-4.43146161683,11,864.0,2008.0,NIKON,dslr
-10.443526113,-3.45438306034,11,864.0,2008.0,NIKON,dslr
-1.19618018011,-10.9347680806,11,864.0,2012.0,CANON,dslr
-7.69968628371,-7.85587876258,11,864.0,2012.0,CANON,dslr
-0.151347995447,-10.9989587591,11,864.0,2012.0,CANON,dslr
10.8654661526,-1.71512252805,11,864.0,2008.0,NIKON,dslr
1.93295369182,-10.828836042,11,864.0,2008.0,NIKON,dslr
2.95354743559,-10.5960633042,11,864.0,2012.0,CANON,dslr
3.94739339641,-10.2673309762,11,864.0,2008.0,CANON,dslr
4.90549115137,-9.8456161089,11,864.0,2008.0,CANON,dslr
5.81916401882,-9.33473781753,11,864.0,2008.0,CANON,dslr
6.6801376358,-8.73932269497,11,864.0,2008.0,CANON,dslr
7.4806148919,-8.06476291276,11,864.0,2012.0,CANON,dslr
8.21334654115,-7.31716738875,11,864.0,2008.0,CANON,dslr
8.87169685224,-6.50330646378,11,864.0,2008.0,NIKON,dslr
9.44970370283,-5.63055058842,11,864.0,2008.0,CANON,dslr
9.94213257336,-4.70680357501,11,864.0,2012.0,CANON,dslr
10.3445239517,-3.74043101956,11,864.0,2008.0,CANON,dslr
10.6532337193,-2.74018454157,11,864.0,2012.0,CANON,dslr
-10.9937020971,-0.372174960321,11,864.0,2012.0,CANON,dslr
0.8948548201,-10.9635411638,11,864.0,2008.0,NIKON,dslr
-10.9792992419,0.674528099327,11,864.0,2008.0,CANON,dslr
-10.9085442836,-1.4155075459,11,864.0,2008.0,CANON,dslr
-10.6532337193,2.74018454157,11,864.0,2008.0,NIKON,dslr
4.22840664781,10.1548302409,11,864.0,2008.0,CANON,dslr
5.17453807824,9.70691277785,11,864.0,2012.0,CANON,dslr
6.07380809053,9.17108800957,11,864.0,2012.0,CANON,dslr
6.91807275621,8.5522084481,11,864.0,2012.0,CANON,dslr
7.69968628371,7.85587876258,11,864.0,2012.0,CANON,dslr
9.04727775326,6.25673758882,11,864.0,2012.0,CANON,dslr
3.243982112,10.5107839887,11,864.0,2008.0,CANON,dslr
9.60105169828,5.36840817068,11,864.0,2012.0,CANON,dslr
10.443526113,3.45438306034,11,864.0,2008.0,CANON,dslr
10.7245970039,2.44602107594,11,864.0,2012.0,CANON,dslr
10.9085442836,1.4155075459,11,864.0,2008.0,CANON,dslr
10.9937020971,0.372174960321,11,864.0,2008.0,CANON,dslr
10.9792992419,-0.674528099327,11,864.0,2008.0,NIKON,dslr
-10.8654661526,1.71512252805,11,864.0,2012.0,CANON,dslr
10.0678770324,4.43146161683,11,864.0,2008.0,CANON,dslr
2.23017957183,10.7715504491,11,864.0,2008.0,NIKON,dslr
8.41157025991,7.08840502248,11,864.0,2008.0,CANON,dslr
0.151347995447,10.9989587591,11,864.0,2008.0,NIKON,dslr
1.19618018011,10.9347680806,11,864.0,2012.0,CANON,dslr
-9.94213257336,4.70680357501,11,864.0,2008.0,NIKON,dslr
-9.44970370283,5.63055058842,11,864.0,2012.0,CANON,dslr
-8.87169685224,6.50330646378,11,864.0,2012.0,CANON,dslr
-8.21334654115,7.31716738875,11,864.0,2008.0,CANON,dslr
-7.4806148919,8.06476291276,11,864.0,2012.0,CANON,dslr
-6.6801376358,8.73932269497,11,864.0,2008.0,NIKON,dslr
-10.3445239517,3.74043101956,11,864.0,2012.0,CANON,dslr
-4.90549115137,9.8456161089,11,864.0,2008.0,CANON,dslr
-3.94739339641,10.2673309762,11,864.0,2008.0,CANON,dslr
-2.95354743559,10.5960633042,11,864.0,2012.0,CANON,dslr
-1.93295369182,10.828836042,11,864.0,2012.0,CANON,dslr
-0.8948548201,10.9635411638,11,861.6,2012.0,NIKON,dslr
-5.81916401882,9.33473781753,11,861.6,2012.0,NIKON,dslr
4.59598015737,-11.0849883353,12,861.6,2008.0,NIKON,dslr
3.6123706736,-11.4433726723,12,861.6,2012.0,NIKON,dslr
2.60126886779,-11.7146660335,12,861.6,2012.0,NIKON,dslr
1.57036983521,-11.8968037128,12,861.6,2012.0,NIKON,dslr
10.6422405437,5.54461145702,12,861.6,2012.0,NIKON,dslr
-0.519345895977,-11.9887563926,12,861.6,2012.0,NIKON,dslr
-1.56225859606,-11.8978715777,12,861.6,2012.0,NIKON,dslr
-5.53735461675,-10.6460182157,12,861.6,2012.0,NIKON,dslr
-3.60456809519,-11.4458328158,12,861.6,2012.0,NIKON,dslr
-4.58842168577,-11.0881191567,12,861.6,2012.0,NIKON,dslr
-6.44414493555,-10.1228946478,12,861.6,2012.0,NIKON,dslr
-7.30189142031,-9.52272973921,12,861.6,2012.0,NIKON,dslr
-8.10406610236,-8.85009110736,12,861.6,2012.0,NIKON,dslr
-8.844563948,-8.11009793835,12,861.6,2012.0,NIKON,dslr
-2.59328156491,-11.716436776,12,861.6,2012.0,NIKON,dslr
5.54461145702,-10.6422405437,12,861.6,2012.0,NIKON,dslr
11.0849883353,4.59598015737,12,861.6,2012.0,NIKON,dslr
7.30838202702,-9.51774932151,12,861.6,2012.0,NIKON,dslr
-9.51774932151,-7.30838202702,12,861.6,2012.0,NIKON,dslr
11.4433726723,3.6123706736,12,861.6,2012.0,NIKON,dslr
11.7146660335,2.60126886779,12,861.6,2012.0,NIKON,dslr
11.8968037128,1.57036983521,12,861.6,2012.0,NIKON,dslr
11.9883995323,0.527519339967,12,861.6,2012.0,NIKON,dslr
11.9887563926,-0.519345895977,12,861.6,2012.0,NIKON,dslr
