x,y,phi,radius,distance,phibin,size,year,make,type,emp
24.6930493877,3.90554886496,0.156864476933,25,25.0,188,332.27,2009.0,CANON,dslr,15.0
26.681284767,4.13630791701,0.153802241391,27,27.0,188,332.27,2009.0,CANON,dslr,15.0
28.6743418983,4.33383394899,0.15000446766,29,29.0,188,332.27,2008.0,CANON,dslr,15.0
34.6363438567,5.03226432506,0.144279022492,35,35.0,188,332.27,2010.0,CANON,dslr,18.0
6.8950544417,1.20756956153,0.173377243197,7,7.0,189,332.27,2008.0,CANON,dslr,15.0
12.8135828854,2.19364847666,0.169553420757,13,13.0,189,332.27,2008.0,CANON,dslr,15.0
15.7872265529,2.60066871557,0.163266161383,16,16.0,189,332.27,2008.0,CANON,dslr,15.0
17.7298230524,3.10698801559,0.17347928183,18,18.0,189,332.27,2010.0,CANON,dslr,18.0
18.7464415477,3.09369185593,0.163554089522,19,19.0,189,332.27,2010.0,CANON,dslr,18.0
19.7443614619,3.18750536679,0.160057800258,20,20.0,189,332.27,2010.0,CANON,dslr,18.0
21.7271061981,3.45439665612,0.157670499353,22,22.0,189,332.27,2010.0,CANON,dslr,18.0
27.6040795229,4.69199250766,0.168365475147,28,28.0,189,332.27,2010.0,CANON,dslr,18.0
29.6268268986,4.7171101241,0.157892227908,30,30.0,189,332.27,2009.0,CANON,dslr,18.0
30.596207625,4.98719149071,0.161579309657,31,31.0,189,332.27,2009.0,CANON,dslr,18.0
31.5607136,5.28406633749,0.165886851668,32,32.0,189,332.27,2009.0,CANON,dslr,18.0
32.5415961029,5.48128845007,0.166873047278,33,33.0,189,332.27,2010.0,CANON,dslr,18.0
33.5357850341,5.59920727828,0.165436175638,34,34.0,189,332.27,2010.0,CANON,dslr,18.0
34.4761379813,6.03290227796,0.173233793493,35,35.0,189,332.27,2010.0,CANON,dslr,18.0
14.7532035199,2.70979443868,0.181650296376,15,15.0,190,332.27,2009.0,CANON,dslr,15.0
16.7171826112,3.08800996478,0.182661712281,17,17.0,190,332.27,2010.0,CANON,dslr,18.0
20.6310918454,3.9189347105,0.187716439671,21,21.0,190,332.27,2010.0,CANON,dslr,18.0
25.6034610468,4.52358070807,0.174873809819,26,26.0,190,332.27,2010.0,CANON,dslr,18.0
26.5068154056,5.13699689071,0.191426105506,27,27.0,190,332.27,2009.0,CANON,dslr,15.0
28.5045853279,5.33747274297,0.185106061555,29,29.0,190,332.27,2010.0,CANON,dslr,18.0
29.4495641347,5.7204171419,0.19185539173,30,30.0,190,332.27,2010.0,CANON,dslr,18.0
10.7882388782,2.14799951277,0.196535477915,11,11.0,191,332.27,2010.0,CANON,dslr,18.0
11.7694233648,2.34108386419,0.196349540849,12,12.0,191,332.27,2010.0,CANON,dslr,18.0
13.6946614646,2.90796275261,0.209234979468,14,14.0,191,332.27,2010.0,CANON,dslr,18.0
21.5428612782,4.46151632816,0.20421261274,22,22.0,191,332.27,2009.0,CANON,dslr,18.0
22.5643849979,4.45516887065,0.194935232322,23,23.0,191,332.27,2009.0,CANON,dslr,15.0
23.5542466476,4.60407046708,0.193032825632,24,24.0,191,332.27,2009.0,CANON,dslr,15.0
24.5131979998,4.90949323471,0.197664381525,25,25.0,191,332.27,2009.0,CANON,dslr,18.0
27.4155047116,5.69123021943,0.204684465362,28,28.0,191,332.27,2009.0,CANON,dslr,18.0
30.4166497009,5.98560113724,0.194304233132,31,31.0,191,332.27,2009.0,CANON,dslr,18.0
31.377171613,6.2827622563,0.197620110795,32,32.0,191,332.27,2009.0,CANON,dslr,18.0
32.3573656666,6.48080914052,0.197672975255,33,33.0,191,332.27,2009.0,CANON,dslr,18.0
33.3532726035,6.59993989651,0.195356105672,34,34.0,191,332.27,2009.0,CANON,dslr,15.0
34.2870300632,7.02848272707,0.202188564494,35,35.0,191,332.27,2009.0,CANON,dslr,15.0
18.5514591756,4.10406657556,0.217719480101,19,19.0,192,332.27,2010.0,CANON,dslr,18.0
19.5558501524,4.19150627059,0.211140607633,20,20.0,192,332.27,2009.0,CANON,dslr,15.0
25.4061267611,5.52528035478,0.214143717989,26,26.0,192,332.27,2010.0,CANON,dslr,18.0
28.2997112399,6.33453579514,0.22020765545,29,29.0,192,332.27,2009.0,CANON,dslr,15.0
29.238334667,6.71712631283,0.225818555553,30,30.0,192,332.27,2009.0,CANON,dslr,15.0
33.1409044767,7.59476467469,0.225276035707,34,34.0,192,332.27,2009.0,CANON,dslr,15.0
15.585777182,3.61711896877,0.228041267642,16,16.0,193,332.27,2009.0,CANON,dslr,15.0
16.5002336163,4.09173442524,0.243076955619,17,17.0,193,332.27,2010.0,CANON,dslr,18.0
17.5235333025,4.11409535591,0.230599148259,18,18.0,193,332.27,2009.0,CANON,dslr,15.0
20.415820958,4.91876555751,0.236423302517,21,21.0,193,332.27,2009.0,CANON,dslr,15.0
22.3435215031,5.45591851472,0.239496830245,23,23.0,193,332.27,2009.0,CANON,dslr,15.0
23.3376211851,5.5995926121,0.235486780411,24,24.0,193,332.27,2009.0,CANON,dslr,15.0
24.2925468131,5.90526623748,0.238464286117,25,25.0,193,332.27,2009.0,CANON,dslr,15.0
26.2948286111,6.13041501974,0.229049969621,27,27.0,193,332.27,2010.0,CANON,dslr,18.0
27.1907709314,6.68296163071,0.241003455576,28,28.0,193,332.27,2009.0,CANON,dslr,15.0
30.2045208664,6.97760125215,0.227029156607,31,31.0,193,332.27,2009.0,CANON,dslr,15.0
31.1620354739,7.27513196608,0.229353369922,32,32.0,193,332.27,2009.0,CANON,dslr,15.0
32.142442309,7.47418239093,0.228472903231,33,33.0,193,332.27,2009.0,CANON,dslr,15.0
34.0691786355,8.01817105719,0.231143335494,35,35.0,193,332.27,2009.0,CANON,dslr,15.0
8.70052679084,2.30235391761,0.258692835512,9,9.0,194,332.27,2009.0,CANON,dslr,15.0
9.6759909236,2.52491577015,0.255254403104,10,10.0,194,332.27,2009.0,CANON,dslr,15.0
12.5987913493,3.20475530043,0.249087411987,13,13.0,194,332.27,2009.0,CANON,dslr,15.0
14.5310988338,3.72117813088,0.250696288763,15,15.0,194,332.27,2009.0,CANON,dslr,18.0
21.311959318,5.45897334932,0.250754726126,22,22.0,194,332.27,2009.0,CANON,dslr,18.0
25.1696180694,6.51846041966,0.253413626159,26,26.0,194,332.27,2009.0,CANON,dslr,18.0
28.059972038,7.32379472843,0.255309249345,29,29.0,194,332.27,2009.0,CANON,dslr,18.0
28.9933821244,7.70608804684,0.259781719375,30,30.0,194,332.27,2010.0,CANON,dslr,18.0
29.9600482743,7.96212957688,0.259754080082,31,31.0,194,332.27,2010.0,CANON,dslr,18.0
30.9155218066,8.26017623466,0.261086629049,32,32.0,194,332.27,2010.0,CANON,dslr,18.0
31.8970298979,8.4604659266,0.259272831207,33,33.0,194,332.27,2010.0,CANON,dslr,18.0
32.8988707521,8.58279110991,0.255195965741,34,34.0,194,332.27,2010.0,CANON,dslr,18.0
33.8227663274,9.0011375926,0.260098106495,35,35.0,194,332.27,2009.0,CANON,dslr,18.0
4.82062958693,1.3272265766,0.268665777993,5,5.0,195,332.27,2009.0,CANON,dslr,18.0
7.72370002356,2.08433633228,0.263583592403,8,8.0,195,332.27,2009.0,CANON,dslr,18.0
18.3020621774,5.1024033608,0.27188487068,19,19.0,195,332.27,2009.0,CANON,dslr,15.0
19.3163198628,5.18457201311,0.262223415009,20,20.0,195,332.27,2009.0,CANON,dslr,15.0
23.0789397518,6.58502391274,0.277940735189,24,24.0,195,332.27,2009.0,CANON,dslr,15.0
24.0314630795,6.89121050739,0.279264190709,25,25.0,195,332.27,2009.0,CANON,dslr,15.0
26.0456244271,7.11515623185,0.266673833736,27,27.0,195,332.27,2009.0,CANON,dslr,15.0
26.9301745892,7.66587872311,0.277322445791,28,28.0,195,332.27,2009.0,CANON,dslr,15.0
10.5352085626,3.16376050665,0.291735255296,11,11.0,196,332.27,2009.0,CANON,dslr,15.0
11.5205982526,3.35794816837,0.283616003449,12,12.0,196,332.27,2009.0,CANON,dslr,15.0
13.4425033195,3.91140697261,0.283154806611,14,14.0,196,332.27,2009.0,CANON,dslr,15.0
15.3189556451,4.61839776799,0.292816373902,16,16.0,196,332.27,2009.0,CANON,dslr,15.0
17.2600854292,5.1077833723,0.287719014688,18,18.0,196,332.27,2009.0,CANON,dslr,15.0
20.1521259989,5.90692963604,0.285130165364,21,21.0,196,332.27,2009.0,CANON,dslr,15.0
22.0782970146,6.4458359376,0.284058428168,23,23.0,196,332.27,2009.0,CANON,dslr,15.0
24.8942996509,7.50158949104,0.292683534329,26,26.0,196,332.27,2009.0,CANON,dslr,15.0
27.7856630801,8.30403078038,0.29041084324,29,29.0,196,332.27,2009.0,CANON,dslr,15.0
28.7149890319,8.6861616897,0.293744883198,30,30.0,196,332.27,2009.0,CANON,dslr,15.0
29.6834937122,8.93813185382,0.292479003557,31,31.0,196,332.27,2009.0,CANON,dslr,15.0
30.6378788294,9.23690320595,0.292819888176,32,32.0,196,332.27,2009.0,CANON,dslr,15.0
31.6213612218,9.43872419787,0.290072759184,33,33.0,196,332.27,2009.0,CANON,dslr,15.0
32.6273880826,9.56313478469,0.285115895775,34,34.0,196,332.27,2009.0,CANON,dslr,15.0
33.5479997114,9.97655829262,0.289052877496,35,35.0,196,332.27,2009.0,CANON,dslr,18.0
3.82155451341,1.18140640806,0.299823517632,4,4.0,197,332.27,2009.0,CANON,dslr,18.0
5.7239511168,1.79899516745,0.304517100407,6,6.0,197,332.27,2012.0,CANON,dslr,18.0
16.2230770583,5.08052859052,0.303492198957,17,17.0,197,332.27,2009.0,CANON,dslr,15.0
19.0263955001,6.16411179921,0.313306222384,20,20.0,197,332.27,2011.0,CANON,dslr,18.0
21.0349003995,6.44460744979,0.297296839513,22,22.0,197,332.27,2010.0,CANON,dslr,18.0
25.7595555742,8.08982673596,0.304297697851,27,27.0,197,332.27,2010.0,CANON,dslr,18.0
26.6340593917,8.6386851036,0.313641436006,28,28.0,197,332.27,2010.0,CANON,dslr,18.0
1.90160676821,0.619589944329,0.314977388446,2,2.0,198,332.27,2010.0,CANON,dslr,18.0
6.62991269642,2.24594248319,0.326625665323,7,7.0,198,332.27,2010.0,CANON,dslr,18.0
12.3043461979,4.19560062936,0.328621403217,13,13.0,198,332.27,2010.0,CANON,dslr,18.0
14.2397468444,4.71482871467,0.31974228115,15,15.0,198,332.27,2010.0,CANON,dslr,18.0
17.9989820774,6.08577391785,0.32605026126,19,19.0,198,332.27,2010.0,CANON,dslr,18.0
21.769238111,7.42295574988,0.328620026091,23,23.0,198,332.27,2010.0,CANON,dslr,18.0
22.7786685092,7.55858855522,0.320394689967,24,24.0,198,332.27,2013.0,CANON,dslr,18.0
23.7303813474,7.86568503749,0.320064095301,25,25.0,198,332.27,2013.0,CANON,dslr,18.0
27.4771223133,9.2740363047,0.325512437134,29,29.0,198,332.27,2009.0,CANON,dslr,15.0
28.4034764838,9.65621683857,0.327708047021,30,30.0,198,332.27,2009.0,CANON,dslr,15.0
29.3751533215,9.9045629553,0.325203927032,31,31.0,198,332.27,2009.0,CANON,dslr,15.0
30.3293861053,10.2043293987,0.324553147304,32,32.0,198,332.27,2011.0,CANON,dslr,18.0
31.3156977691,10.4080292675,0.32087268716,33,33.0,198,332.27,2010.0,CANON,dslr,18.0
32.3266994819,10.5349181587,0.315035825809,34,34.0,198,332.27,2011.0,CANON,dslr,18.0
33.2451091298,10.9436154424,0.318007648497,35,35.0,198,332.27,2011.0,CANON,dslr,18.0
16.9403387447,6.08481086099,0.344838881117,18,18.0,199,332.27,2010.0,CANON,dslr,18.0
19.8406324233,6.88108313009,0.33383702821,21,21.0,199,332.27,2012.0,CANON,dslr,18.0
20.7122845708,7.41628396559,0.343838952899,22,22.0,199,332.27,2008.0,CANON,dslr,15.0
24.5805960267,8.47315165515,0.331953442498,26,26.0,199,332.27,2010.0,CANON,dslr,18.0
25.437026951,9.05304699496,0.341921561966,27,27.0,199,332.27,2010.0,CANON,dslr,18.0
31.997074107,11.4972713541,0.344955755843,34,34.0,199,332.27,2010.0,CANON,dslr,18.0
32.9143485019,11.9014983383,0.346962419498,35,35.0,199,332.27,2010.0,CANON,dslr,18.0
9.35905926757,3.52250047921,0.359974158224,10,10.0,200,332.27,2010.0,CANON,dslr,18.0
13.1169268828,4.89348844408,0.357074633754,14,14.0,200,332.27,2012.0,CANON,dslr,18.0
14.9878810846,5.60030540196,0.357591480162,16,16.0,200,332.27,2010.0,CANON,dslr,18.0
15.8867242515,6.05078445793,0.363907442295,17,17.0,200,332.27,2010.0,CANON,dslr,18.0
18.686833444,7.12757012144,0.36438902976,20,20.0,200,332.27,2009.0,CANON,dslr,15.0
22.4373485663,8.51853211022,0.362848644745,24,24.0,200,332.27,2010.0,CANON,dslr,18.0
23.3898027374,8.82706791111,0.360863999893,25,25.0,200,332.27,2010.0,CANON,dslr,18.0
26.3028158925,9.60009771445,0.349960426221,28,28.0,200,332.27,2010.0,CANON,dslr,18.0
27.1347298585,10.2326162591,0.360614031029,29,29.0,200,332.27,2010.0,CANON,dslr,18.0
28.0592037744,10.6151346458,0.361671210843,30,30.0,200,332.27,2009.0,CANON,dslr,15.0
29.0353572809,10.8603880027,0.357928850507,31,31.0,200,332.27,2009.0,CANON,dslr,15.0
29.9903542603,11.1614806967,0.356286406431,32,32.0,200,332.27,2011.0,CANON,dslr,18.0
30.9803294803,11.3674616909,0.351672615136,33,33.0,200,332.27,2011.0,CANON,dslr,18.0
8.36715193024,3.31523280876,0.377243501685,9,9.0,201,332.27,2010.0,CANON,dslr,18.0
11.1840944314,4.3492564594,0.370882466049,12,12.0,201,332.27,2010.0,CANON,dslr,18.0
17.6431078617,7.05129385143,0.380215651839,19,19.0,201,332.27,2013.0,CANON,dslr,18.0
19.4820790596,7.83891545519,0.382543891056,21,21.0,201,332.27,2013.0,CANON,dslr,18.0
21.4169584003,8.38533797062,0.373181624015,23,23.0,201,332.27,2013.0,CANON,dslr,18.0
24.2289909051,9.43164883355,0.371223350668,26,26.0,201,332.27,2013.0,CANON,dslr,18.0
25.0784950606,10.0034536783,0.37954542608,27,27.0,201,332.27,2013.0,CANON,dslr,18.0
30.6155744723,12.3161113884,0.382472543113,33,33.0,201,332.27,2011.0,CANON,dslr,18.0
31.6388070174,12.4493329346,0.374875685878,34,34.0,201,332.27,2013.0,CANON,dslr,18.0
32.555995111,12.8494039679,0.375917190499,35,35.0,201,332.27,2010.0,CANON,dslr,18.0
7.37697037491,3.09520727702,0.397268386173,8,8.0,202,332.27,2010.0,CANON,dslr,18.0
10.1867697668,4.15086999545,0.386935032678,11,11.0,202,332.27,2010.0,CANON,dslr,18.0
13.8805359764,5.68601099252,0.388788273536,15,15.0,202,332.27,2010.0,CANON,dslr,18.0
20.3448105458,8.37189846176,0.390381066286,22,22.0,202,332.27,2010.0,CANON,dslr,18.0
25.9368809765,10.5488485254,0.386279416436,28,28.0,202,332.27,2010.0,CANON,dslr,18.0
26.7589075417,11.1785896774,0.395715624924,29,29.0,202,332.27,2010.0,CANON,dslr,18.0
27.6825679828,11.5618091093,0.395634374666,30,30.0,202,332.27,2010.0,CANON,dslr,18.0
28.6644694525,11.8045834746,0.390653773982,31,31.0,202,332.27,2010.0,CANON,dslr,18.0
29.6211246707,12.1073933298,0.388019665558,32,32.0,202,332.27,2010.0,CANON,dslr,18.0
11.9321090082,5.15992002024,0.408155394448,13,13.0,203,332.27,2010.0,CANON,dslr,18.0
16.5653361964,7.04199096139,0.401958747546,18,18.0,203,332.27,2010.0,CANON,dslr,18.0
18.2985195731,8.07243342703,0.415471837135,20,20.0,203,332.27,2010.0,CANON,dslr,18.0
21.022157301,9.33107187901,0.417743221938,23,23.0,203,332.27,2010.0,CANON,dslr,18.0
22.0555950048,9.46312469459,0.405302599524,24,24.0,203,332.27,2010.0,CANON,dslr,18.0
23.010294109,9.77375900132,0.401663904485,25,25.0,203,332.27,2010.0,CANON,dslr,18.0
23.8400264357,10.3756030931,0.410493258838,26,26.0,203,332.27,2009.0,CANON,dslr,15.0
24.6844673649,10.9397015916,0.417169290195,27,27.0,203,332.27,2008.0,CANON,dslr,15.0
30.2217787375,13.2530785081,0.413272471089,33,33.0,203,332.27,2010.0,CANON,dslr,18.0
31.2522189105,13.3902506761,0.404795615912,34,34.0,203,332.27,2010.0,CANON,dslr,18.0
32.1703493721,13.7865376827,0.404871961499,35,35.0,203,332.27,2010.0,CANON,dslr,18.0
12.71971034,5.8488433786,0.430994460897,14,14.0,204,332.27,2010.0,CANON,dslr,18.0
14.5939421421,6.55872340883,0.422366586421,16,16.0,204,332.27,2010.0,CANON,dslr,18.0
15.4924025108,6.99896166905,0.424322685634,17,17.0,204,332.27,2010.0,CANON,dslr,18.0
17.2354833709,7.99613112523,0.434381042418,19,19.0,204,332.27,2010.0,CANON,dslr,18.0
19.0773163569,8.77815473889,0.431250753903,21,21.0,204,332.27,2010.0,CANON,dslr,18.0
25.5367372841,11.4836862063,0.422598406651,28,28.0,204,332.27,2010.0,CANON,dslr,18.0
26.3501183742,12.1107911247,0.430817218819,29,29.0,204,332.27,2010.0,CANON,dslr,18.0
27.2740035153,12.4951483484,0.429597538488,30,30.0,204,332.27,2010.0,CANON,dslr,18.0
28.2628869922,12.7361383028,0.423378697456,31,31.0,204,332.27,2010.0,CANON,dslr,18.0
29.2220691195,13.0411148441,0.419752924685,32,32.0,204,332.27,2010.0,CANON,dslr,18.0
30.8376558352,14.3191823297,0.434715545946,34,34.0,204,332.27,2010.0,CANON,dslr,18.0
31.7577345797,14.7121138646,0.4338267325,35,35.0,204,332.27,2010.0,CANON,dslr,18.0
2.71196787937,1.28266528029,0.441786466911,3,3.0,205,332.27,2010.0,CANON,dslr,18.0
19.9332741916,9.30938129009,0.436923179672,22,22.0,205,332.27,2010.0,CANON,dslr,18.0
21.6340957703,10.3906640886,0.447756554302,24,24.0,205,332.27,2011.0,CANON,dslr,18.0
22.592487117,10.7041826342,0.442463809077,25,25.0,205,332.27,2010.0,CANON,dslr,18.0
23.4143023735,11.3035589247,0.449763167008,26,26.0,205,332.27,2010.0,CANON,dslr,18.0
28.7935894217,13.9617050612,0.451486183812,32,32.0,205,332.27,2010.0,CANON,dslr,18.0
29.7993158149,14.1774742802,0.444072399066,33,33.0,205,332.27,2010.0,CANON,dslr,18.0
8.9395877997,4.48149193589,0.464693913343,10,10.0,206,332.27,2010.0,CANON,dslr,18.0
10.7624728984,5.30746428263,0.458148928649,12,12.0,206,332.27,2010.0,CANON,dslr,18.0
13.4551780334,6.63009683859,0.457834265923,15,15.0,206,332.27,2010.0,CANON,dslr,18.0
16.1363009645,7.97620155098,0.459078613975,18,18.0,206,332.27,2010.0,CANON,dslr,18.0
17.8624669539,8.99623667551,0.466554644511,20,20.0,206,332.27,2010.0,CANON,dslr,18.0
20.5856186544,10.2582798079,0.462304819861,23,23.0,206,332.27,2010.0,CANON,dslr,18.0
24.2555015659,11.8604655806,0.45479315431,27,27.0,206,332.27,2010.0,CANON,dslr,18.0
25.1029125744,12.4033777771,0.458917396866,28,28.0,206,332.27,2009.0,CANON,dslr,18.0
25.9088659823,13.0280721333,0.465918812714,29,29.0,206,332.27,2009.0,CANON,dslr,18.0
26.8339816043,13.4140758631,0.463560702311,30,30.0,206,332.27,2009.0,CANON,dslr,18.0
27.8310399246,13.6540549551,0.456103620931,31,31.0,206,332.27,2010.0,CANON,dslr,18.0
30.3954888814,15.2352963758,0.46463547598,34,34.0,206,332.27,2008.0,CANON,dslr,15.0
31.3184966372,15.6253565843,0.462781503501,35,35.0,206,332.27,2008.0,CANON,dslr,15.0
5.31074187665,2.7921355124,0.484036680612,6,6.0,207,332.27,2010.0,CANON,dslr,18.0
6.20937141679,3.23167241662,0.479874087449,7,7.0,207,332.27,2011.0,CANON,dslr,18.0
9.74607800648,5.1003885628,0.482134810059,11,11.0,207,332.27,2011.0,CANON,dslr,18.0
11.4844331836,6.09161673542,0.487689385678,13,13.0,207,332.27,2011.0,CANON,dslr,18.0
14.1387911345,7.48963185041,0.487141692681,16,16.0,207,332.27,2011.0,CANON,dslr,18.0
15.0415506733,7.92160042806,0.484737928972,17,17.0,207,332.27,2008.0,CANON,dslr,15.0
16.7773042377,8.91751436871,0.488546432997,19,19.0,207,332.27,2009.0,CANON,dslr,18.0
18.6273043674,9.69657320937,0.479957616749,21,21.0,207,332.27,2008.0,CANON,dslr,15.0
19.4785668041,10.2267020715,0.483465293059,22,22.0,207,332.27,2011.0,CANON,dslr,18.0
22.1370771598,11.6167902116,0.483263713669,25,25.0,207,332.27,2008.0,CANON,dslr,15.0
28.3361170201,14.8682370248,0.483219442939,32,32.0,207,332.27,2011.0,CANON,dslr,18.0
29.3485864362,15.088421859,0.474872327042,33,33.0,207,332.27,2011.0,CANON,dslr,18.0
4.40443064119,2.36664123326,0.493065253249,5,5.0,208,332.27,2009.0,CANON,dslr,15.0
7.91632059757,4.28157309835,0.495794167858,9,9.0,208,332.27,2010.0,CANON,dslr,18.0
12.2530231501,6.77225395879,0.504914288041,14,14.0,208,332.27,2009.0,CANON,dslr,15.0
21.1736104329,11.2994788037,0.49021050908,24,24.0,208,332.27,2009.0,CANON,dslr,15.0
22.9524751541,12.2140854877,0.489033075178,26,26.0,208,332.27,2009.0,CANON,dslr,15.0
23.7922048168,12.7644424068,0.492417018425,27,27.0,208,332.27,2009.0,CANON,dslr,15.0
24.6359790294,13.3067102345,0.495236387081,28,28.0,208,332.27,2009.0,CANON,dslr,15.0
25.435693987,13.9293026171,0.501020406609,29,29.0,208,332.27,2009.0,CANON,dslr,15.0
26.3630097647,14.3175317756,0.497523866134,30,30.0,208,332.27,2009.0,CANON,dslr,15.0
27.3693906823,14.5573505034,0.488828544406,31,31.0,208,332.27,2009.0,CANON,dslr,15.0
28.8700181456,15.9850571558,0.505672255018,33,33.0,208,332.27,2009.0,CANON,dslr,15.0
29.9261138486,16.1377727683,0.494555406014,34,34.0,208,332.27,2009.0,CANON,dslr,15.0
30.8530037665,16.5255002521,0.491736274502,35,35.0,208,332.27,2009.0,CANON,dslr,15.0
15.6546324729,8.88439542897,0.516198480403,18,18.0,209,332.27,2009.0,CANON,dslr,15.0
17.3798131979,9.89656976968,0.517637451886,20,20.0,209,332.27,2009.0,CANON,dslr,15.0
20.1082091674,11.1651208718,0.506866417784,23,23.0,209,332.27,2009.0,CANON,dslr,15.0
26.878433611,15.4450576762,0.521553467881,31,31.0,209,332.27,2009.0,CANON,dslr,15.0
27.8501125506,15.759797934,0.514952702067,32,32.0,209,332.27,2010.0,CANON,dslr,18.0
30.3616461998,17.4117902594,0.520691045503,35,35.0,209,332.27,2009.0,CANON,dslr,15.0
6.89859851515,4.05084417458,0.530953179943,8,8.0,210,332.27,2010.0,CANON,dslr,18.0
12.9657000396,7.5425872539,0.526880258309,15,15.0,210,332.27,2009.0,CANON,dslr,15.0
18.1331104699,10.5919924795,0.528664479595,21,21.0,210,332.27,2010.0,CANON,dslr,18.0
18.9816731783,11.1218740935,0.530007406445,22,22.0,210,332.27,2010.0,CANON,dslr,18.0
20.6749688184,12.1879310942,0.532664463858,24,24.0,210,332.27,2010.0,CANON,dslr,18.0
21.6448222224,12.510062788,0.524063618261,25,25.0,210,332.27,2010.0,CANON,dslr,18.0
22.4552568817,13.1057788162,0.528302983348,26,26.0,210,332.27,2010.0,CANON,dslr,18.0
23.2952328623,13.6503525922,0.53004088254,27,27.0,210,332.27,2010.0,CANON,dslr,18.0
24.1365524988,14.1924921516,0.531555377296,28,28.0,210,332.27,2010.0,CANON,dslr,18.0
24.9311853341,14.8133722642,0.536122000504,29,29.0,210,332.27,2010.0,CANON,dslr,18.0
25.8616312088,15.2044740528,0.531487029956,30,30.0,210,332.27,2010.0,CANON,dslr,18.0
28.3640648939,16.8665296577,0.536472182995,33,33.0,210,332.27,2010.0,CANON,dslr,18.0
29.4299508908,17.0258036687,0.524475336049,34,34.0,210,332.27,2010.0,CANON,dslr,18.0
0.850280465797,0.526329867558,0.554278391356,1,1.0,211,332.27,2010.0,CANON,dslr,18.0
10.2589424481,6.22527909793,0.545415391248,12,12.0,211,332.27,2010.0,CANON,dslr,18.0
13.6243371233,8.38912617317,0.55191679894,16,16.0,211,332.27,2010.0,CANON,dslr,18.0
14.5358138487,8.81533412617,0.54515317231,17,17.0,211,332.27,2010.0,CANON,dslr,18.0
16.2699143805,9.81274100609,0.542711823576,19,19.0,211,332.27,2010.0,CANON,dslr,18.0
19.5908766924,12.0497946217,0.551428015708,23,23.0,211,332.27,2010.0,CANON,dslr,18.0
26.3586944397,16.3162258943,0.554278391356,31,31.0,211,332.27,2010.0,CANON,dslr,18.0
27.3360653785,16.6354900626,0.546685961194,32,32.0,211,332.27,2010.0,CANON,dslr,18.0
28.9074441413,17.8985941688,0.554395266083,34,34.0,211,332.27,2010.0,CANON,dslr,18.0
29.8448358521,18.2834836113,0.549645816504,35,35.0,211,332.27,2010.0,CANON,dslr,18.0
8.42217233716,5.39138322911,0.569413668463,10,10.0,212,332.27,2010.0,CANON,dslr,18.0
10.9641490747,6.98480028827,0.567223376908,13,13.0,212,332.27,2010.0,CANON,dslr,18.0
15.121901824,9.76361025572,0.573318346832,18,18.0,212,332.27,2010.0,CANON,dslr,18.0
16.8518174937,10.7710838433,0.568720259261,20,20.0,212,332.27,2010.0,CANON,dslr,18.0
20.1390695127,13.0544199091,0.575118418636,24,24.0,212,332.27,2010.0,CANON,dslr,18.0
21.1165416145,13.3825135996,0.564863522853,25,25.0,212,332.27,2010.0,CANON,dslr,18.0
21.9234142307,13.9772639837,0.567572891518,26,26.0,212,332.27,2010.0,CANON,dslr,18.0
22.7652891107,14.51694223,0.567664746655,27,27.0,212,332.27,2010.0,CANON,dslr,18.0
